*WEATHER;DATA;:;;;;;;;;;;;Latitude = 49.816667 § Longitude = 3.203333 § Altitude = 73
2014222;2014;8;10;11.55;24.1;15.4;2.2;3.4;;;;;10.08.2014
2014223;2014;8;11;19.91;22.5;11.7;3.7;4.1;;;;;11.08.2014
2014224;2014;8;12;17.81;21.3;11.1;11.2;2.9;;;;;12.08.2014
2014225;2014;8;13;22.57;22.4;11.9;0.0;3.9;;;;;13.08.2014
2014226;2014;8;14;13.15;20.1;11.4;7.2;2.4;;;;;14.08.2014
2014227;2014;8;15;10.46;18.8;11.9;9.1;1.9;;;;;15.08.2014
2014228;2014;8;16;19.75;21.4;9.4;0.0;3.0;;;;;16.08.2014
2014229;2014;8;17;10.88;18.8;11.4;0.6;2.6;;;;;17.08.2014
2014230;2014;8;18;19.47;20.7;12.9;0.2;4.3;;;;;18.08.2014
2014231;2014;8;19;14.83;18.5;8.7;0.2;2.9;;;;;19.08.2014
2014232;2014;8;20;15.10;18.3;5.6;0.0;2.0;;;;;20.08.2014
2014233;2014;8;21;15.67;19.8;6.2;0.0;2.8;;;;;21.08.2014
2014234;2014;8;22;13.61;19.7;9.7;2.0;2.7;;;;;22.08.2014
2014235;2014;8;23;18.91;18.9;9.3;1.2;3.2;;;;;23.08.2014
2014236;2014;8;24;18.31;20.6;7.0;0.0;2.9;;;;;24.08.2014
2014237;2014;8;25;5.24;17.0;10.3;26.6;1.6;;;;;25.08.2014
2014238;2014;8;26;8.55;21.2;13.2;12.3;1.7;;;;;26.08.2014
2014239;2014;8;27;10.74;21.5;13.0;0.4;1.9;;;;;27.08.2014
2014240;2014;8;28;9.91;23.5;14.3;1.4;2.1;;;;;28.08.2014
2014241;2014;8;29;15.08;21.9;13.8;0.2;2.9;;;;;29.08.2014
2014242;2014;8;30;7.22;19.8;12.1;1.6;1.5;;;;;30.08.2014
2014243;2014;8;31;16.21;21.1;13.7;0.0;3.5;;;;;31.08.2014
2014244;2014;9;1;14.08;21.5;9.8;0.0;2.4;;;;;01.09.2014
2014245;2014;9;2;11.82;23.1;13.9;0.0;2.6;;;;;02.09.2014
2014246;2014;9;3;20.99;22.1;12.2;0.0;3.1;;;;;03.09.2014
2014247;2014;9;4;10.75;22.4;11.6;0.0;2.4;;;;;04.09.2014
2014248;2014;9;5;15.32;23.8;14.8;0.0;3.1;;;;;05.09.2014
2014249;2014;9;6;5.34;21.5;17.1;0.0;1.6;;;;;06.09.2014
2014250;2014;9;7;15.42;24.4;12.6;0.2;2.9;;;;;07.09.2014
2014251;2014;9;8;18.41;23.1;12.7;0.0;3.0;;;;;08.09.2014
2014252;2014;9;9;20.18;21.1;10.3;0.2;3.1;;;;;09.09.2014
2014253;2014;9;10;18.63;19.3;9.4;0.0;2.9;;;;;10.09.2014
2014254;2014;9;11;15.97;21.1;9.6;0.0;2.6;;;;;11.09.2014
2014255;2014;9;12;19.33;21.8;10.4;0.2;3.0;;;;;12.09.2014
2014256;2014;9;13;18.03;21.5;12.4;0.0;3.3;;;;;13.09.2014
2014257;2014;9;14;12.63;19.4;11.5;0.0;2.3;;;;;14.09.2014
2014258;2014;9;15;17.56;24.2;11.8;0.0;3.0;;;;;15.09.2014
2014259;2014;9;16;17.89;25.5;11.6;0.2;3.1;;;;;16.09.2014
2014260;2014;9;17;14.92;26.9;14.8;0.0;3.7;;;;;17.09.2014
2014261;2014;9;18;15.52;26.5;16.8;0.0;3.4;;;;;18.09.2014
2014262;2014;9;19;14.98;26.8;13.6;0.2;2.7;;;;;19.09.2014
2014263;2014;9;20;12.32;26.4;14.8;12.8;2.6;;;;;20.09.2014
2014264;2014;9;21;9.12;19.3;14.9;0.2;2.2;;;;;21.09.2014
2014265;2014;9;22;12.59;17.6;10.5;0.2;2.1;;;;;22.09.2014
2014266;2014;9;23;13.81;17.8;6.2;0.0;1.8;;;;;23.09.2014
2014267;2014;9;24;5.98;16.2;5.6;5.4;0.5;;;;;24.09.2014
2014268;2014;9;25;14.03;18.1;5.1;0.2;1.2;;;;;25.09.2014
2014269;2014;9;26;13.59;21.4;7.6;0.0;1.7;;;;;26.09.2014
2014270;2014;9;27;15.04;22.9;14.0;0.0;2.4;;;;;27.09.2014
2014271;2014;9;28;13.48;23.4;11.7;0.0;2.3;;;;;28.09.2014
2014272;2014;9;29;5.19;19.9;13.3;2.4;0.9;;;;;29.09.2014
2014273;2014;9;30;12.81;22.4;13.4;0.2;2.0;;;;;30.09.2014
2014274;2014;10;1;12.96;22.9;10.9;0.0;1.9;;;;;01.10.2014
2014275;2014;10;2;5.90;20.7;13.8;0.0;1.5;;;;;02.10.2014
2014276;2014;10;3;12.83;23.3;11.4;0.2;1.8;;;;;03.10.2014
2014277;2014;10;4;12.09;22.4;10.2;5.1;2.1;;;;;04.10.2014
2014278;2014;10;5;5.57;14.6;11.0;0.0;1.7;;;;;05.10.2014
2014279;2014;10;6;3.93;13.8;10.4;7.6;0.8;;;;;06.10.2014
2014280;2014;10;7;6.20;15.8;10.4;0.2;1.6;;;;;07.10.2014
2014281;2014;10;8;5.59;18.7;7.4;15.3;0.3;;;;;08.10.2014
2014282;2014;10;9;8.94;18.8;13.2;0.0;2.0;;;;;09.10.2014
2014283;2014;10;10;10.23;17.4;10.8;0.2;1.4;;;;;10.10.2014
2014284;2014;10;11;7.32;18.2;11.1;7.3;1.3;;;;;11.10.2014
2014285;2014;10;12;4.72;15.9;7.7;3.6;0.4;;;;;12.10.2014
2014286;2014;10;13;7.50;17.9;12.8;0.0;2.4;;;;;13.10.2014
2014287;2014;10;14;11.25;17.1;7.9;0.0;1.5;;;;;14.10.2014
2014288;2014;10;15;4.00;14.8;6.7;3.4;0.3;;;;;15.10.2014
2014289;2014;10;16;6.18;18.3;13.4;11.9;1.1;;;;;16.10.2014
2014290;2014;10;17;6.58;18.4;13.0;0.2;1.1;;;;;17.10.2014
2014291;2014;10;18;11.37;23.8;12.3;0.2;1.6;;;;;18.10.2014
2014292;2014;10;19;9.43;23.1;13.5;0.4;1.6;;;;;19.10.2014
2014293;2014;10;20;6.39;16.3;12.0;0.2;1.4;;;;;20.10.2014
2014294;2014;10;21;4.91;15.3;10.1;3.8;2.2;;;;;21.10.2014
2014295;2014;10;22;9.20;13.4;5.7;0.0;1.5;;;;;22.10.2014
2014296;2014;10;23;4.37;14.7;7.4;0.0;1.1;;;;;23.10.2014
2014297;2014;10;24;2.84;13.3;10.5;4.6;1.0;;;;;24.10.2014
2014298;2014;10;25;4.39;15.9;11.3;2.8;1.0;;;;;25.10.2014
2014299;2014;10;26;5.39;16.7;8.5;0.2;0.7;;;;;26.10.2014
2014300;2014;10;27;8.01;17.8;10.1;0.0;1.2;;;;;27.10.2014
2014301;2014;10;28;1.86;10.4;7.7;0.2;0.4;;;;;28.10.2014
2014302;2014;10;29;2.46;13.1;9.1;0.2;0.5;;;;;29.10.2014
2014303;2014;10;30;6.44;18.8;9.6;0.2;1.1;;;;;30.10.2014
2014304;2014;10;31;7.74;19.4;9.4;0.4;1.1;;;;;31.10.2014
2014305;2014;11;1;8.44;19.2;8.9;0.2;0.9;;;;;01.11.2014
2014306;2014;11;2;6.24;17.3;11.5;2.0;1.3;;;;;02.11.2014
2014307;2014;11;3;2.41;14.8;10.5;11.6;1.5;;;;;03.11.2014
2014308;2014;11;4;3.61;10.7;7.1;0.0;0.7;;;;;04.11.2014
2014309;2014;11;5;5.42;10.5;2.4;0.2;0.4;;;;;05.11.2014
2014310;2014;11;6;8.17;11.7;3.6;0.0;0.8;;;;;06.11.2014
2014311;2014;11;7;3.40;13.5;5.6;3.4;1.4;;;;;07.11.2014
2014312;2014;11;8;6.52;12.7;6.1;0.2;0.7;;;;;08.11.2014
2014313;2014;11;9;2.41;11.7;6.4;0.0;0.6;;;;;09.11.2014
2014314;2014;11;10;7.11;11.7;4.9;0.2;0.6;;;;;10.11.2014
2014315;2014;11;11;6.26;15.3;4.9;0.2;0.8;;;;;11.11.2014
2014316;2014;11;12;5.79;14.1;8.2;0.2;1.2;;;;;12.11.2014
2014317;2014;11;13;3.96;11.7;3.6;0.0;0.4;;;;;13.11.2014
2014318;2014;11;14;0.97;10.1;7.5;16.0;0.2;;;;;14.11.2014
2014319;2014;11;15;1.26;11.1;8.5;4.0;0.4;;;;;15.11.2014
2014320;2014;11;16;3.74;11.7;5.7;1.8;0.5;;;;;16.11.2014
2014321;2014;11;17;2.33;10.0;7.7;0.8;0.5;;;;;17.11.2014
2014322;2014;11;18;5.05;12.3;6.5;0.2;0.6;;;;;18.11.2014
2014323;2014;11;19;3.28;8.8;2.7;0.2;0.2;;;;;19.11.2014
2014324;2014;11;20;2.30;8.8;5.7;0.0;0.5;;;;;20.11.2014
2014325;2014;11;21;3.22;9.0;4.0;0.0;0.4;;;;;21.11.2014
2014326;2014;11;22;3.06;11.6;6.2;0.0;0.4;;;;;22.11.2014
2014327;2014;11;23;4.61;14.2;7.6;1.0;0.5;;;;;23.11.2014
2014328;2014;11;24;5.29;11.2;7.4;0.0;1.0;;;;;24.11.2014
2014329;2014;11;25;2.92;9.8;5.1;3.0;0.7;;;;;25.11.2014
2014330;2014;11;26;0.83;10.5;7.3;2.6;0.2;;;;;26.11.2014
2014331;2014;11;27;1.43;10.0;8.8;0.4;0.2;;;;;27.11.2014
2014332;2014;11;28;2.74;11.4;8.2;0.0;1.3;;;;;28.11.2014
2014333;2014;11;29;2.87;6.5;3.6;0.0;0.7;;;;;29.11.2014
2014334;2014;11;30;1.11;6.9;2.7;0.2;0.2;;;;;30.11.2014
2014335;2014;12;1;0.28;3.5;2.2;0.2;0.3;;;;;01.12.2014
2014336;2014;12;2;0.57;3.4;1.8;2.4;0.3;;;;;02.12.2014
2014337;2014;12;3;1.51;2.1;0.8;0.0;0.4;;;;;03.12.2014
2014338;2014;12;4;1.00;3.5;0.3;0.0;0.2;;;;;04.12.2014
2014339;2014;12;5;0.54;4.8;2.3;0.4;0.1;;;;;05.12.2014
2014340;2014;12;6;3.27;8.3;3.2;0.2;0.8;;;;;06.12.2014
2014341;2014;12;7;1.25;6.0;-2.0;1.4;0.1;;;;;07.12.2014
2014342;2014;12;8;1.14;4.2;-0.6;4.4;0.2;;;;;08.12.2014
2014343;2014;12;9;3.95;6.0;0.0;2.4;0.5;;;;;09.12.2014
2014344;2014;12;10;1.99;9.5;2.3;1.8;0.3;;;;;10.12.2014
2014345;2014;12;11;1.52;9.0;5.9;4.4;0.9;;;;;11.12.2014
2014346;2014;12;12;0.84;10.9;7.4;19.2;1.0;;;;;12.12.2014
2014347;2014;12;13;0.60;4.1;2.7;5.9;0.2;;;;;13.12.2014
2014348;2014;12;14;1.90;3.2;-2.9;0.0;0.1;;;;;14.12.2014
2014349;2014;12;15;0.75;5.8;0.4;1.6;0.0;;;;;15.12.2014
2014350;2014;12;16;3.76;8.7;4.5;5.0;0.6;;;;;16.12.2014
2014351;2014;12;17;0.64;11.7;1.8;4.3;0.0;;;;;17.12.2014
2014352;2014;12;18;0.81;13.3;10.0;0.6;0.6;;;;;18.12.2014
2014353;2014;12;19;0.55;12.0;7.5;4.0;1.0;;;;;19.12.2014
2014354;2014;12;20;2.44;9.0;3.4;0.2;0.8;;;;;20.12.2014
2014355;2014;12;21;1.62;8.5;2.2;0.0;0.4;;;;;21.12.2014
2014356;2014;12;22;0.83;10.7;7.4;0.0;0.7;;;;;22.12.2014
2014357;2014;12;23;0.85;10.4;9.0;0.2;0.9;;;;;23.12.2014
2014358;2014;12;24;0.95;10.3;7.4;1.0;1.0;;;;;24.12.2014
2014359;2014;12;25;3.80;7.9;3.1;0.0;0.9;;;;;25.12.2014
2014360;2014;12;26;2.96;7.8;-1.4;9.9;0.6;;;;;26.12.2014
2014361;2014;12;27;0.86;4.9;1.0;2.2;0.4;;;;;27.12.2014
2014362;2014;12;28;4.75;-0.8;-2.7;0.0;0.8;;;;;28.12.2014
2014363;2014;12;29;2.75;3.6;-5.3;0.2;0.0;;;;;29.12.2014
2014364;2014;12;30;2.04;1.9;-0.3;0.0;0.1;;;;;30.12.2014
2014365;2014;12;31;1.92;4.5;0.8;0.0;0.3;;;;;31.12.2014
2015001;2015;1;1;4.91;4.5;-3.4;1.0;0.4;;;;;01.01.2015
2015002;2015;1;2;2.19;9.9;1.3;0.0;0.6;;;;;02.01.2015
2015003;2015;1;3;0.26;12.2;0.2;9.5;0.7;;;;;03.01.2015
2015004;2015;1;4;3.02;6.7;1.2;0.0;0.5;;;;;04.01.2015
2015005;2015;1;5;1.64;-0.4;-2.9;0.0;0.0;;;;;05.01.2015
2015006;2015;1;6;1.27;3.3;-2.2;0.0;0.1;;;;;06.01.2015
2015007;2015;1;7;1.73;7.3;-1.6;0.0;0.4;;;;;07.01.2015
2015008;2015;1;8;0.69;10.7;2.8;9.0;0.2;;;;;08.01.2015
2015009;2015;1;9;1.25;15.0;5.7;1.0;0.8;;;;;09.01.2015
2015010;2015;1;10;1.56;13.3;8.6;2.0;1.4;;;;;10.01.2015
2015011;2015;1;11;4.92;7.8;2.9;0.0;1.2;;;;;11.01.2015
2015012;2015;1;12;1.47;10.0;6.0;0.0;1.5;;;;;12.01.2015
2015013;2015;1;13;1.55;10.6;7.4;1.4;1.3;;;;;13.01.2015
2015014;2015;1;14;3.70;9.8;0.8;5.0;1.0;;;;;14.01.2015
2015015;2015;1;15;0.76;10.6;3.8;3.8;0.8;;;;;15.01.2015
2015016;2015;1;16;3.18;7.8;3.3;5.8;0.6;;;;;16.01.2015
2015017;2015;1;17;6.06;6.0;-0.8;0.0;0.5;;;;;17.01.2015
2015018;2015;1;18;4.48;6.2;0.7;2.6;0.7;;;;;18.01.2015
2015019;2015;1;19;1.44;2.0;-0.1;1.2;0.2;;;;;19.01.2015
2015020;2015;1;20;2.25;0.2;-2.8;0.0;0.1;;;;;20.01.2015
2015021;2015;1;21;2.79;1.7;-1.7;0.0;0.5;;;;;21.01.2015
2015022;2015;1;22;2.77;-0.1;-2.5;0.0;0.3;;;;;22.01.2015
2015023;2015;1;23;4.16;2.8;-1.0;1.0;0.5;;;;;23.01.2015
2015024;2015;1;24;4.43;5.9;-2.3;2.8;0.4;;;;;24.01.2015
2015025;2015;1;25;2.71;5.3;-1.0;0.2;0.3;;;;;25.01.2015
2015026;2015;1;26;1.30;9.2;3.1;2.8;0.4;;;;;26.01.2015
2015027;2015;1;27;3.96;7.3;0.3;0.2;0.5;;;;;27.01.2015
2015028;2015;1;28;1.51;8.4;3.2;2.6;1.0;;;;;28.01.2015
2015029;2015;1;29;1.82;4.9;1.9;5.0;0.7;;;;;29.01.2015
2015030;2015;1;30;1.95;2.7;0.6;1.8;0.4;;;;;30.01.2015
2015031;2015;1;31;2.97;3.8;-1.3;2.2;0.2;;;;;31.01.2015
2015032;2015;2;1;2.28;4.7;0.7;6.5;0.6;;;;;01.02.2015
2015033;2015;2;2;6.55;3.7;0.2;0.0;0.8;;;;;02.02.2015
2015034;2015;2;3;7.23;4.0;-2.5;0.0;0.4;;;;;03.02.2015
2015035;2015;2;4;8.10;4.8;-0.9;0.0;0.7;;;;;04.02.2015
2015036;2015;2;5;5.87;1.3;-1.5;0.0;0.7;;;;;05.02.2015
2015037;2015;2;6;6.47;1.0;-1.7;0.0;1.3;;;;;06.02.2015
2015038;2015;2;7;8.56;4.5;-2.8;0.0;0.8;;;;;07.02.2015
2015039;2015;2;8;4.37;6.6;2.8;1.4;0.9;;;;;08.02.2015
2015040;2015;2;9;2.61;2.9;-1.9;0.0;0.1;;;;;09.02.2015
2015041;2015;2;10;2.11;5.8;1.9;0.0;0.4;;;;;10.02.2015
2015042;2015;2;11;2.66;4.3;2.6;0.0;0.8;;;;;11.02.2015
2015043;2015;2;12;3.37;2.5;-2.2;0.0;0.4;;;;;12.02.2015
2015044;2015;2;13;7.76;11.1;-0.9;3.0;0.7;;;;;13.02.2015
2015045;2015;2;14;3.64;9.4;4.2;0.4;0.8;;;;;14.02.2015
2015046;2015;2;15;9.60;10.5;3.1;0.0;0.9;;;;;15.02.2015
2015047;2015;2;16;2.96;3.9;-0.6;0.0;0.1;;;;;16.02.2015
2015048;2015;2;17;2.44;7.7;2.7;0.6;0.7;;;;;17.02.2015
2015049;2015;2;18;4.34;2.9;-0.9;0.0;0.3;;;;;18.02.2015
2015050;2015;2;19;5.55;6.7;0.6;1.2;0.8;;;;;19.02.2015
2015051;2015;2;20;1.20;7.5;2.5;10.7;0.2;;;;;20.02.2015
2015052;2015;2;21;4.50;5.5;2.1;0.6;0.6;;;;;21.02.2015
2015053;2015;2;22;10.29;7.7;-1.4;10.3;0.8;;;;;22.02.2015
2015054;2015;2;23;7.10;10.5;3.8;0.8;1.6;;;;;23.02.2015
2015055;2015;2;24;8.15;9.9;2.5;0.6;1.5;;;;;24.02.2015
2015056;2015;2;25;3.31;7.8;0.2;2.8;0.2;;;;;25.02.2015
2015057;2015;2;26;2.66;10.2;5.9;9.3;0.4;;;;;26.02.2015
2015058;2015;2;27;10.49;8.2;2.8;0.0;1.5;;;;;27.02.2015
2015059;2015;2;28;8.96;9.8;-1.4;3.0;1.2;;;;;28.02.2015
2015060;2015;3;1;7.52;12.1;7.2;0.0;1.9;;;;;01.03.2015
2015061;2015;3;2;9.36;9.1;3.6;4.6;1.6;;;;;02.03.2015
2015062;2015;3;3;6.59;9.7;1.3;4.0;1.4;;;;;03.03.2015
2015063;2015;3;4;11.53;8.9;0.3;1.0;1.3;;;;;04.03.2015
2015064;2015;3;5;12.18;10.0;-1.1;0.0;0.9;;;;;05.03.2015
2015065;2015;3;6;12.27;11.1;-1.3;0.0;0.9;;;;;06.03.2015
2015066;2015;3;7;10.36;13.7;-0.1;0.0;1.6;;;;;07.03.2015
2015067;2015;3;8;14.64;18.2;0.2;0.0;1.8;;;;;08.03.2015
2015068;2015;3;9;4.94;12.5;7.1;0.2;1.0;;;;;09.03.2015
2015069;2015;3;10;7.62;13.8;6.6;0.0;1.6;;;;;10.03.2015
2015070;2015;3;11;12.44;12.1;1.4;0.0;1.6;;;;;11.03.2015
2015071;2015;3;12;15.58;13.7;-1.9;0.0;2.1;;;;;12.03.2015
2015072;2015;3;13;13.02;12.2;-1.2;0.0;1.7;;;;;13.03.2015
2015073;2015;3;14;12.55;10.0;1.8;0.4;2.0;;;;;14.03.2015
2015074;2015;3;15;4.66;7.0;3.7;0.4;1.1;;;;;15.03.2015
2015075;2015;3;16;13.91;12.4;-0.3;0.0;1.2;;;;;16.03.2015
2015076;2015;3;17;15.39;17.1;2.8;0.0;2.1;;;;;17.03.2015
2015077;2015;3;18;12.20;13.0;5.4;0.0;2.0;;;;;18.03.2015
2015078;2015;3;19;2.39;8.1;5.4;0.0;1.1;;;;;19.03.2015
2015079;2015;3;20;10.50;11.4;6.2;0.0;1.9;;;;;20.03.2015
2015080;2015;3;21;6.19;9.1;2.6;0.0;1.1;;;;;21.03.2015
2015081;2015;3;22;13.75;9.3;4.9;0.0;2.0;;;;;22.03.2015
2015082;2015;3;23;17.03;12.3;-1.1;0.0;1.6;;;;;23.03.2015
2015083;2015;3;24;7.65;9.2;-0.3;7.9;0.9;;;;;24.03.2015
2015084;2015;3;25;6.33;7.9;4.0;1.2;1.3;;;;;25.03.2015
2015085;2015;3;26;4.92;8.1;-2.1;4.4;0.3;;;;;26.03.2015
2015086;2015;3;27;14.14;11.5;1.5;0.0;1.6;;;;;27.03.2015
2015087;2015;3;28;4.78;16.1;1.9;1.6;0.7;;;;;28.03.2015
2015088;2015;3;29;2.77;12.6;9.3;3.0;1.3;;;;;29.03.2015
2015089;2015;3;30;13.35;12.6;8.2;2.4;2.9;;;;;30.03.2015
2015090;2015;3;31;9.92;12.8;8.2;1.0;3.6;;;;;31.03.2015
2015091;2015;4;1;16.69;11.0;3.7;2.0;2.8;;;;;01.04.2015
2015092;2015;4;2;10.97;10.4;6.4;4.0;2.2;;;;;02.04.2015
2015093;2015;4;3;3.11;8.8;2.2;4.4;0.2;;;;;03.04.2015
2015094;2015;4;4;5.67;8.3;6.1;0.6;1.2;;;;;04.04.2015
2015095;2015;4;5;18.35;11.0;1.1;0.0;2.1;;;;;05.04.2015
2015096;2015;4;6;12.75;12.1;0.8;0.0;1.5;;;;;06.04.2015
2015097;2015;4;7;20.54;14.6;1.4;0.0;2.3;;;;;07.04.2015
2015098;2015;4;8;19.59;16.4;2.4;0.0;2.1;;;;;08.04.2015
2015099;2015;4;9;21.01;19.7;3.0;0.0;2.7;;;;;09.04.2015
2015100;2015;4;10;20.42;22.2;4.4;1.0;3.4;;;;;10.04.2015
2015101;2015;4;11;7.23;15.1;10.9;0.2;2.9;;;;;11.04.2015
2015102;2015;4;12;21.07;18.4;0.8;0.0;2.4;;;;;12.04.2015
2015103;2015;4;13;17.07;17.2;5.3;0.0;2.3;;;;;13.04.2015
2015104;2015;4;14;22.22;23.0;6.0;0.0;3.5;;;;;14.04.2015
2015105;2015;4;15;22.45;26.2;7.5;0.0;4.0;;;;;15.04.2015
2015106;2015;4;16;16.23;22.2;9.2;0.0;3.4;;;;;16.04.2015
2015107;2015;4;17;14.16;16.1;8.9;0.0;4.2;;;;;17.04.2015
2015108;2015;4;18;23.85;15.6;5.0;0.0;4.2;;;;;18.04.2015
2015109;2015;4;19;23.97;16.1;3.9;0.0;3.4;;;;;19.04.2015
2015110;2015;4;20;22.33;20.1;4.6;0.0;4.0;;;;;20.04.2015
2015111;2015;4;21;23.77;21.0;6.5;0.0;4.2;;;;;21.04.2015
2015112;2015;4;22;24.51;16.8;5.0;0.0;3.4;;;;;22.04.2015
2015113;2015;4;23;24.37;18.9;4.0;0.0;3.2;;;;;23.04.2015
2015114;2015;4;24;21.68;22.4;3.8;3.8;3.0;;;;;24.04.2015
2015115;2015;4;25;12.55;18.3;11.0;4.0;2.6;;;;;25.04.2015
2015116;2015;4;26;11.10;16.6;11.1;5.4;1.9;;;;;26.04.2015
2015117;2015;4;27;18.74;13.0;7.7;0.0;3.4;;;;;27.04.2015
2015118;2015;4;28;22.50;13.1;0.7;0.0;2.7;;;;;28.04.2015
2015119;2015;4;29;16.68;15.2;2.9;3.8;2.7;;;;;29.04.2015
2015120;2015;4;30;9.60;12.9;6.3;4.4;1.5;;;;;30.04.2015
2015121;2015;5;1;9.06;12.3;5.3;0.8;1.5;;;;;01.05.2015
2015122;2015;5;2;7.61;13.4;7.7;3.4;1.2;;;;;02.05.2015
2015123;2015;5;3;7.66;19.5;11.3;2.4;1.9;;;;;03.05.2015
2015124;2015;5;4;17.63;19.6;9.6;5.8;2.6;;;;;04.05.2015
2015125;2015;5;5;19.83;19.6;13.1;2.8;4.4;;;;;05.05.2015
2015126;2015;5;6;20.46;16.5;8.1;1.2;3.3;;;;;06.05.2015
2015127;2015;5;7;22.05;16.6;5.2;0.0;2.9;;;;;07.05.2015
2015128;2015;5;8;17.16;18.8;9.7;0.0;3.2;;;;;08.05.2015
2015129;2015;5;9;19.31;19.0;12.4;0.0;4.1;;;;;09.05.2015
2015130;2015;5;10;23.23;20.6;7.5;0.2;3.1;;;;;10.05.2015
2015131;2015;5;11;20.88;25.7;10.9;0.0;4.1;;;;;11.05.2015
2015132;2015;5;12;21.94;18.2;11.0;0.0;3.9;;;;;12.05.2015
2015133;2015;5;13;24.34;20.2;3.8;0.0;3.3;;;;;13.05.2015
2015134;2015;5;14;7.68;15.2;8.8;6.3;2.0;;;;;14.05.2015
2015135;2015;5;15;13.62;15.4;5.5;0.2;2.2;;;;;15.05.2015
2015136;2015;5;16;9.95;16.9;3.7;0.4;1.3;;;;;16.05.2015
2015137;2015;5;17;24.02;18.1;4.8;0.0;3.2;;;;;17.05.2015
2015138;2015;5;18;18.58;18.7;5.0;3.0;2.9;;;;;18.05.2015
2015139;2015;5;19;23.04;15.1;5.8;2.2;3.2;;;;;19.05.2015
2015140;2015;5;20;23.47;15.5;4.6;0.0;3.3;;;;;20.05.2015
2015141;2015;5;21;24.59;17.7;3.1;0.0;3.1;;;;;21.05.2015
2015142;2015;5;22;19.46;19.1;5.4;0.0;2.8;;;;;22.05.2015
2015143;2015;5;23;17.01;20.7;9.3;1.2;3.0;;;;;23.05.2015
2015144;2015;5;24;27.31;20.5;8.4;0.0;4.0;;;;;24.05.2015
2015145;2015;5;25;18.43;18.2;11.7;0.0;3.9;;;;;25.05.2015
2015146;2015;5;26;18.46;18.2;7.0;0.0;3.3;;;;;26.05.2015
2015147;2015;5;27;23.63;20.8;5.5;0.0;3.6;;;;;27.05.2015
2015148;2015;5;28;13.45;17.4;9.6;0.0;3.1;;;;;28.05.2015
2015149;2015;5;29;13.69;16.4;5.3;1.0;2.4;;;;;29.05.2015
2015150;2015;5;30;21.42;17.8;5.0;0.0;3.2;;;;;30.05.2015
2015151;2015;5;31;7.36;16.3;7.9;6.3;1.1;;;;;31.05.2015
2015152;2015;6;1;23.20;17.6;5.8;0.2;3.5;;;;;01.06.2015
2015153;2015;6;2;8.59;21.4;9.9;0.2;3.1;;;;;02.06.2015
2015154;2015;6;3;19.37;19.2;12.4;0.0;4.5;;;;;03.06.2015
2015155;2015;6;4;30.28;24.7;5.9;0.0;4.1;;;;;04.06.2015
2015156;2015;6;5;22.17;32.2;13.7;6.6;5.8;;;;;05.06.2015
2015157;2015;6;6;30.59;19.5;10.6;0.0;4.8;;;;;06.06.2015
2015158;2015;6;7;29.03;20.5;4.0;0.0;3.6;;;;;07.06.2015
2015159;2015;6;8;30.42;18.7;7.5;0.0;4.6;;;;;08.06.2015
2015160;2015;6;9;28.78;17.7;8.7;0.0;4.9;;;;;09.06.2015
2015161;2015;6;10;29.77;23.0;8.0;0.0;5.1;;;;;10.06.2015
2015162;2015;6;11;28.84;27.1;14.1;0.0;5.8;;;;;11.06.2015
2015163;2015;6;12;23.11;28.5;17.6;0.0;6.5;;;;;12.06.2015
2015164;2015;6;13;25.74;23.9;14.0;0.0;5.7;;;;;13.06.2015
2015165;2015;6;14;27.39;23.1;6.8;0.0;3.6;;;;;14.06.2015
2015166;2015;6;15;14.51;19.2;13.3;0.0;3.7;;;;;15.06.2015
2015167;2015;6;16;28.76;19.9;9.5;0.0;4.9;;;;;16.06.2015
2015168;2015;6;17;27.75;24.9;5.7;0.6;4.0;;;;;17.06.2015
2015169;2015;6;18;13.40;20.3;15.1;0.8;3.5;;;;;18.06.2015
2015170;2015;6;19;18.86;19.2;7.2;0.0;3.0;;;;;19.06.2015
2015171;2015;6;20;20.68;20.4;11.5;0.8;3.8;;;;;20.06.2015
2015172;2015;6;21;17.35;22.4;13.7;1.6;4.2;;;;;21.06.2015
2015173;2015;6;22;5.21;14.1;9.9;17.4;1.2;;;;;22.06.2015
2015174;2015;6;23;16.98;18.3;9.6;0.4;2.9;;;;;23.06.2015
2015175;2015;6;24;26.81;22.9;5.5;0.0;3.6;;;;;24.06.2015
2015176;2015;6;25;28.06;26.4;12.1;0.0;4.8;;;;;25.06.2015
2015177;2015;6;26;22.29;29.6;12.9;0.0;5.0;;;;;26.06.2015
2015178;2015;6;27;30.15;22.7;13.8;0.0;5.5;;;;;27.06.2015
2015179;2015;6;28;26.88;27.0;8.7;0.0;4.7;;;;;28.06.2015
2015180;2015;6;29;23.56;25.5;12.0;0.0;4.4;;;;;29.06.2015
2015181;2015;6;30;30.02;30.8;12.2;0.0;6.3;;;;;30.06.2015
2015182;2015;7;1;29.02;36.0;16.3;0.0;8.0;;;;;01.07.2015
2015183;2015;7;2;21.78;27.8;17.0;0.0;4.8;;;;;02.07.2015
2015184;2015;7;3;26.59;33.1;16.7;0.0;6.2;;;;;03.07.2015
2015185;2015;7;4;21.57;29.5;20.0;0.2;5.7;;;;;04.07.2015
2015186;2015;7;5;16.21;24.9;15.5;2.2;4.2;;;;;05.07.2015
