*WEATHER;DATA;:;;;;;;;;;;;Latitude = 47.904167 § Longitude = 1.521944 § Altitude = 129
2014186;2014;7;5;13.74;24.1;16.8;0.6;4.0;;;;;05.07.2014
2014187;2014;7;6;10.72;20.0;15.1;6.4;2.4;;;;;06.07.2014
2014188;2014;7;7;16.64;21.4;9.2;2.2;3.0;;;;;07.07.2014
2014189;2014;7;8;17.62;21.1;10.7;4.6;3.4;;;;;08.07.2014
2014190;2014;7;9;12.43;18.4;10.5;4.4;2.5;;;;;09.07.2014
2014191;2014;7;10;2.63;16.0;13.7;10.8;0.6;;;;;10.07.2014
2014192;2014;7;11;22.68;23.7;13.8;0.2;4.6;;;;;11.07.2014
2014193;2014;7;12;10.46;21.4;13.6;2.2;2.3;;;;;12.07.2014
2014194;2014;7;13;6.22;19.6;15.2;13.4;1.6;;;;;13.07.2014
2014195;2014;7;14;24.40;23.3;10.0;0.0;4.5;;;;;14.07.2014
2014196;2014;7;15;19.58;26.0;11.5;0.0;3.8;;;;;15.07.2014
2014197;2014;7;16;25.92;29.7;15.6;0.0;5.3;;;;;16.07.2014
2014198;2014;7;17;27.95;31.7;16.7;0.0;6.3;;;;;17.07.2014
2014199;2014;7;18;24.08;33.0;18.0;0.0;5.8;;;;;18.07.2014
2014200;2014;7;19;17.55;29.6;20.2;3.0;4.6;;;;;19.07.2014
2014201;2014;7;20;14.57;24.3;17.1;4.2;3.4;;;;;20.07.2014
2014202;2014;7;21;20.40;25.4;14.5;0.0;4.5;;;;;21.07.2014
2014203;2014;7;22;15.74;24.2;13.6;0.0;3.3;;;;;22.07.2014
2014204;2014;7;23;20.92;29.4;16.3;0.2;4.7;;;;;23.07.2014
2014205;2014;7;24;17.88;29.3;15.2;1.4;4.1;;;;;24.07.2014
2014206;2014;7;25;19.59;28.3;17.1;0.8;4.6;;;;;25.07.2014
2014207;2014;7;26;19.33;25.6;15.4;0.0;4.2;;;;;26.07.2014
2014208;2014;7;27;22.55;28.7;14.0;24.8;4.7;;;;;27.07.2014
2014209;2014;7;28;22.61;24.0;16.0;0.6;4.9;;;;;28.07.2014
2014210;2014;7;29;6.83;21.3;12.1;0.6;1.8;;;;;29.07.2014
2014211;2014;7;30;21.07;26.1;12.8;0.0;4.2;;;;;30.07.2014
2014212;2014;7;31;21.18;26.4;13.8;0.0;4.2;;;;;31.07.2014
2014213;2014;8;1;21.76;27.9;15.4;0.0;4.8;;;;;01.08.2014
2014214;2014;8;2;21.01;25.0;14.5;0.2;4.5;;;;;02.08.2014
2014215;2014;8;3;18.17;24.7;13.8;0.0;3.7;;;;;03.08.2014
2014216;2014;8;4;17.32;24.3;13.6;0.0;3.6;;;;;04.08.2014
2014217;2014;8;5;24.56;26.6;10.7;0.0;4.4;;;;;05.08.2014
2014218;2014;8;6;10.69;23.1;15.7;10.4;2.4;;;;;06.08.2014
2014219;2014;8;7;15.54;25.0;16.8;3.2;3.2;;;;;07.08.2014
2014220;2014;8;8;7.05;23.5;17.2;17.0;2.0;;;;;08.08.2014
2014221;2014;8;9;18.22;22.1;13.9;1.0;3.4;;;;;09.08.2014
2014222;2014;8;10;14.21;26.0;16.8;6.2;3.8;;;;;10.08.2014
2014223;2014;8;11;19.51;21.8;11.5;0.2;3.9;;;;;11.08.2014
2014224;2014;8;12;14.93;20.7;11.6;10.6;2.7;;;;;12.08.2014
2014225;2014;8;13;10.85;18.9;11.9;9.6;2.2;;;;;13.08.2014
2014226;2014;8;14;17.11;21.1;13.1;8.0;3.6;;;;;14.08.2014
2014227;2014;8;15;15.94;19.9;11.6;0.6;3.1;;;;;15.08.2014
2014228;2014;8;16;24.82;21.8;8.5;0.0;3.9;;;;;16.08.2014
2014229;2014;8;17;19.70;21.2;9.4;0.0;3.6;;;;;17.08.2014
2014230;2014;8;18;14.29;20.1;12.9;0.2;3.2;;;;;18.08.2014
2014231;2014;8;19;21.14;20.9;7.4;0.2;3.5;;;;;19.08.2014
2014232;2014;8;20;17.05;20.1;11.1;0.0;3.1;;;;;20.08.2014
2014233;2014;8;21;22.04;20.8;6.1;0.0;3.2;;;;;21.08.2014
2014234;2014;8;22;20.45;21.0;10.3;0.0;3.9;;;;;22.08.2014
2014235;2014;8;23;14.68;19.8;12.7;0.0;3.3;;;;;23.08.2014
2014236;2014;8;24;16.53;20.7;8.2;2.6;2.9;;;;;24.08.2014
2014237;2014;8;25;6.17;19.2;13.0;13.4;1.5;;;;;25.08.2014
2014238;2014;8;26;17.04;22.9;15.2;7.8;3.7;;;;;26.08.2014
2014239;2014;8;27;8.48;20.7;13.2;0.6;1.8;;;;;27.08.2014
2014240;2014;8;28;17.81;23.5;15.3;0.0;3.6;;;;;28.08.2014
2014241;2014;8;29;17.80;23.0;12.9;0.2;3.4;;;;;29.08.2014
2014242;2014;8;30;17.32;22.7;10.9;0.0;3.0;;;;;30.08.2014
2014243;2014;8;31;18.40;21.8;13.3;0.0;3.6;;;;;31.08.2014
2014244;2014;9;1;21.25;23.8;8.6;0.0;3.2;;;;;01.09.2014
2014245;2014;9;2;16.91;23.8;11.2;0.0;2.9;;;;;02.09.2014
2014246;2014;9;3;21.56;24.5;12.4;0.0;3.8;;;;;03.09.2014
2014247;2014;9;4;13.61;22.6;11.9;0.0;2.4;;;;;04.09.2014
2014248;2014;9;5;15.75;23.0;11.9;0.0;2.6;;;;;05.09.2014
2014249;2014;9;6;14.76;25.7;16.6;0.0;2.9;;;;;06.09.2014
2014250;2014;9;7;18.18;26.7;13.4;0.0;3.3;;;;;07.09.2014
2014251;2014;9;8;19.68;27.4;13.9;0.0;3.7;;;;;08.09.2014
2014252;2014;9;9;17.22;25.2;14.4;0.0;3.3;;;;;09.09.2014
2014253;2014;9;10;19.62;23.2;9.6;0.0;3.2;;;;;10.09.2014
2014254;2014;9;11;19.65;21.6;9.8;0.2;3.2;;;;;11.09.2014
2014255;2014;9;12;20.55;22.3;10.2;0.0;3.2;;;;;12.09.2014
2014256;2014;9;13;17.08;24.1;11.2;0.0;3.0;;;;;13.09.2014
2014257;2014;9;14;15.96;23.1;12.9;0.0;2.9;;;;;14.09.2014
2014258;2014;9;15;19.00;25.1;12.5;0.0;3.1;;;;;15.09.2014
2014259;2014;9;16;18.39;26.7;12.4;0.0;3.1;;;;;16.09.2014
2014260;2014;9;17;9.05;23.9;16.6;0.0;2.3;;;;;17.09.2014
2014261;2014;9;18;10.68;24.6;14.2;0.0;2.3;;;;;18.09.2014
2014262;2014;9;19;9.39;23.5;13.2;0.2;1.8;;;;;19.09.2014
2014263;2014;9;20;8.19;22.9;13.0;0.4;1.6;;;;;20.09.2014
2014264;2014;9;21;7.71;20.1;12.6;3.8;1.5;;;;;21.09.2014
2014265;2014;9;22;14.00;18.4;9.1;0.0;2.0;;;;;22.09.2014
2014266;2014;9;23;16.81;18.1;8.4;0.2;2.2;;;;;23.09.2014
2014267;2014;9;24;16.30;19.1;6.6;1.6;2.1;;;;;24.09.2014
2014268;2014;9;25;16.06;20.0;6.4;0.0;1.9;;;;;25.09.2014
2014269;2014;9;26;16.91;22.1;6.6;0.0;2.0;;;;;26.09.2014
2014270;2014;9;27;16.45;23.8;9.0;0.0;2.4;;;;;27.09.2014
2014271;2014;9;28;13.97;23.7;9.9;0.8;2.2;;;;;28.09.2014
2014272;2014;9;29;6.71;21.5;13.6;0.6;1.4;;;;;29.09.2014
2014273;2014;9;30;14.27;23.4;11.8;0.2;2.0;;;;;30.09.2014
2014274;2014;10;1;12.54;23.0;9.1;0.0;1.8;;;;;01.10.2014
2014275;2014;10;2;12.41;23.8;8.9;0.0;1.7;;;;;02.10.2014
2014276;2014;10;3;14.49;24.1;8.8;0.0;1.9;;;;;03.10.2014
2014277;2014;10;4;12.30;23.7;9.2;5.4;2.1;;;;;04.10.2014
2014278;2014;10;5;8.05;15.9;9.7;0.0;1.5;;;;;05.10.2014
2014279;2014;10;6;4.36;13.8;5.7;11.0;0.5;;;;;06.10.2014
2014280;2014;10;7;6.49;16.0;12.5;12.8;1.4;;;;;07.10.2014
2014281;2014;10;8;6.91;21.2;11.6;22.8;1.4;;;;;08.10.2014
2014282;2014;10;9;6.31;18.2;13.9;2.4;1.4;;;;;09.10.2014
2014283;2014;10;10;6.84;16.7;11.1;1.0;0.9;;;;;10.10.2014
2014284;2014;10;11;11.39;17.9;12.7;0.0;1.5;;;;;11.10.2014
2014285;2014;10;12;4.46;16.5;10.4;5.2;0.8;;;;;12.10.2014
2014286;2014;10;13;11.99;17.8;13.1;0.2;2.1;;;;;13.10.2014
2014287;2014;10;14;13.17;18.2;5.7;0.0;1.0;;;;;14.10.2014
2014288;2014;10;15;4.71;16.2;10.7;1.6;0.7;;;;;15.10.2014
2014289;2014;10;16;5.45;18.2;13.3;13.0;1.0;;;;;16.10.2014
2014290;2014;10;17;6.50;18.6;13.0;0.2;1.1;;;;;17.10.2014
2014291;2014;10;18;12.24;23.9;12.6;0.2;1.6;;;;;18.10.2014
2014292;2014;10;19;11.90;23.4;12.9;0.0;1.5;;;;;19.10.2014
2014293;2014;10;20;5.79;18.0;12.0;2.0;0.8;;;;;20.10.2014
2014294;2014;10;21;6.85;16.7;10.5;0.8;1.6;;;;;21.10.2014
2014295;2014;10;22;7.36;13.5;5.8;0.0;0.9;;;;;22.10.2014
2014296;2014;10;23;5.08;13.6;8.6;0.0;0.7;;;;;23.10.2014
2014297;2014;10;24;5.85;15.4;9.7;0.0;0.9;;;;;24.10.2014
2014298;2014;10;25;3.14;15.4;8.9;1.8;0.3;;;;;25.10.2014
2014299;2014;10;26;6.68;17.5;11.3;0.2;0.8;;;;;26.10.2014
2014300;2014;10;27;9.62;18.7;4.6;0.2;0.6;;;;;27.10.2014
2014301;2014;10;28;4.14;12.8;7.7;0.4;0.4;;;;;28.10.2014
2014302;2014;10;29;8.78;18.5;4.6;0.2;0.4;;;;;29.10.2014
2014303;2014;10;30;8.48;19.1;7.7;0.2;0.7;;;;;30.10.2014
2014304;2014;10;31;8.79;23.1;7.4;0.2;0.9;;;;;31.10.2014
2014305;2014;11;1;9.18;19.6;8.6;0.0;0.6;;;;;01.11.2014
2014306;2014;11;2;5.74;17.7;10.5;2.0;0.6;;;;;02.11.2014
2014307;2014;11;3;3.14;14.8;10.1;11.4;0.9;;;;;03.11.2014
2014308;2014;11;4;6.07;12.8;7.1;0.4;0.4;;;;;04.11.2014
2014309;2014;11;5;8.51;11.6;2.6;0.2;0.2;;;;;05.11.2014
2014310;2014;11;6;9.12;11.3;0.5;1.6;0.0;;;;;06.11.2014
2014311;2014;11;7;7.31;14.4;6.6;0.6;0.9;;;;;07.11.2014
2014312;2014;11;8;6.32;14.3;6.6;0.6;0.5;;;;;08.11.2014
2014313;2014;11;9;3.95;13.0;8.5;0.4;0.6;;;;;09.11.2014
2014314;2014;11;10;5.10;11.4;2.9;0.2;0.2;;;;;10.11.2014
2014315;2014;11;11;6.35;14.1;4.5;0.4;0.4;;;;;11.11.2014
2014316;2014;11;12;6.93;14.1;7.3;0.2;0.4;;;;;12.11.2014
2014317;2014;11;13;5.53;14.2;4.2;0.2;0.3;;;;;13.11.2014
2014318;2014;11;14;2.05;12.1;9.1;5.0;0.4;;;;;14.11.2014
2014319;2014;11;15;5.71;12.7;9.0;0.6;0.3;;;;;15.11.2014
2014320;2014;11;16;2.47;10.3;7.3;7.2;0.3;;;;;16.11.2014
2014321;2014;11;17;2.54;10.0;6.6;2.0;0.2;;;;;17.11.2014
2014322;2014;11;18;2.67;10.1;7.3;1.4;0.3;;;;;18.11.2014
2014323;2014;11;19;2.39;8.5;4.6;0.2;0.1;;;;;19.11.2014
2014324;2014;11;20;3.47;8.6;5.5;0.0;0.1;;;;;20.11.2014
2014325;2014;11;21;5.02;12.3;4.2;0.4;0.0;;;;;21.11.2014
2014326;2014;11;22;5.85;15.7;5.7;0.0;0.0;;;;;22.11.2014
2014327;2014;11;23;5.30;17.2;7.4;0.2;0.1;;;;;23.11.2014
2014328;2014;11;24;0.94;10.5;9.8;0.2;0.1;;;;;24.11.2014
2014329;2014;11;25;1.42;11.3;9.1;14.0;0.1;;;;;25.11.2014
2014330;2014;11;26;2.24;13.1;10.6;0.0;0.3;;;;;26.11.2014
2014331;2014;11;27;5.65;13.2;6.8;0.4;0.0;;;;;27.11.2014
2014332;2014;11;28;3.26;14.5;8.3;0.2;0.4;;;;;28.11.2014
2014333;2014;11;29;3.43;11.5;6.2;0.0;0.2;;;;;29.11.2014
2014334;2014;11;30;1.59;8.0;3.2;0.8;0.3;;;;;30.11.2014
2014335;2014;12;1;0.70;8.1;2.9;0.2;0.2;;;;;01.12.2014
2014336;2014;12;2;0.80;4.1;2.2;1.2;0.0;;;;;02.12.2014
2014337;2014;12;3;1.17;3.1;1.8;0.2;0.0;;;;;03.12.2014
2014338;2014;12;4;0.66;3.9;2.1;1.0;0.0;;;;;04.12.2014
2014339;2014;12;5;1.29;4.9;3.1;0.2;0.1;;;;;05.12.2014
2014340;2014;12;6;5.43;6.7;2.2;0.0;0.0;;;;;06.12.2014
2014341;2014;12;7;3.36;5.5;-1.5;1.2;0.0;;;;;07.12.2014
2014342;2014;12;8;2.90;6.6;1.1;2.8;0.0;;;;;08.12.2014
2014343;2014;12;9;5.84;7.3;-1.2;0.4;0.0;;;;;09.12.2014
2014344;2014;12;10;1.38;9.8;1.6;0.6;0.0;;;;;10.12.2014
2014345;2014;12;11;2.76;9.9;4.4;0.0;0.3;;;;;11.12.2014
2014346;2014;12;12;1.23;10.6;7.6;3.0;0.3;;;;;12.12.2014
2014347;2014;12;13;0.91;8.4;3.8;7.0;0.1;;;;;13.12.2014
2014348;2014;12;14;5.04;5.7;0.1;0.2;0.0;;;;;14.12.2014
2014349;2014;12;15;2.08;6.0;-2.0;1.6;0.0;;;;;15.12.2014
2014350;2014;12;16;2.83;8.6;5.0;4.6;0.0;;;;;16.12.2014
2014351;2014;12;17;0.60;12.3;5.4;2.2;0.0;;;;;17.12.2014
2014352;2014;12;18;1.81;12.3;11.0;0.6;0.3;;;;;18.12.2014
2014353;2014;12;19;1.30;11.8;9.9;4.0;0.5;;;;;19.12.2014
2014354;2014;12;20;1.86;8.2;3.0;0.0;0.1;;;;;20.12.2014
2014355;2014;12;21;1.32;8.0;6.6;0.0;0.4;;;;;21.12.2014
2014356;2014;12;22;1.96;9.6;7.2;0.2;0.4;;;;;22.12.2014
2014357;2014;12;23;1.51;7.5;4.6;0.0;0.2;;;;;23.12.2014
2014358;2014;12;24;1.47;9.5;4.5;1.2;0.0;;;;;24.12.2014
2014359;2014;12;25;4.22;9.0;2.2;0.6;0.0;;;;;25.12.2014
2014360;2014;12;26;2.68;9.7;-0.6;7.6;0.1;;;;;26.12.2014
2014361;2014;12;27;3.15;7.6;4.1;0.0;0.7;;;;;27.12.2014
2014362;2014;12;28;2.25;0.7;-1.8;0.0;0.4;;;;;28.12.2014
2014363;2014;12;29;5.02;3.8;-6.3;0.0;0.0;;;;;29.12.2014
2014364;2014;12;30;2.19;1.9;-1.6;0.2;0.0;;;;;30.12.2014
2014365;2014;12;31;5.52;7.0;-0.8;0.0;0.0;;;;;31.12.2014
2015001;2015;1;1;6.96;5.4;-4.5;0.2;0.0;;;;;01.01.2015
2015002;2015;1;2;1.09;7.0;-0.3;0.0;0.0;;;;;02.01.2015
2015003;2015;1;3;1.04;12.4;1.8;3.0;0.0;;;;;03.01.2015
2015004;2015;1;4;1.50;5.9;3.5;0.0;0.0;;;;;04.01.2015
2015005;2015;1;5;4.14;5.7;0.3;0.0;0.0;;;;;05.01.2015
2015006;2015;1;6;1.40;4.8;-1.3;0.2;0.0;;;;;06.01.2015
2015007;2015;1;7;1.90;9.0;1.1;0.2;0.1;;;;;07.01.2015
2015008;2015;1;8;1.40;11.1;3.8;2.2;0.0;;;;;08.01.2015
2015009;2015;1;9;2.15;13.0;4.7;1.4;0.0;;;;;09.01.2015
2015010;2015;1;10;2.43;12.4;11.0;2.8;0.5;;;;;10.01.2015
2015011;2015;1;11;6.47;8.6;3.7;0.0;0.0;;;;;11.01.2015
2015012;2015;1;12;5.16;9.1;4.4;0.0;0.2;;;;;12.01.2015
2015013;2015;1;13;1.87;9.9;5.1;4.6;0.4;;;;;13.01.2015
2015014;2015;1;14;4.60;9.8;5.5;3.4;0.4;;;;;14.01.2015
2015015;2015;1;15;1.46;10.3;6.9;5.8;0.8;;;;;15.01.2015
2015016;2015;1;16;3.60;7.8;4.9;0.8;0.2;;;;;16.01.2015
2015017;2015;1;17;6.37;4.8;-0.1;0.0;0.0;;;;;17.01.2015
2015018;2015;1;18;6.76;7.4;-0.2;0.2;0.0;;;;;18.01.2015
2015019;2015;1;19;1.43;2.4;0.3;0.8;0.1;;;;;19.01.2015
2015020;2015;1;20;5.52;2.9;-4.4;0.0;0.0;;;;;20.01.2015
2015021;2015;1;21;7.01;5.0;-1.5;0.2;0.0;;;;;21.01.2015
2015022;2015;1;22;5.58;2.9;-1.1;0.0;0.0;;;;;22.01.2015
2015023;2015;1;23;0.93;-0.9;-2.2;0.0;0.0;;;;;23.01.2015
2015024;2015;1;24;6.38;6.5;-1.9;1.2;0.1;;;;;24.01.2015
2015025;2015;1;25;5.86;6.7;-3.0;0.0;0.0;;;;;25.01.2015
2015026;2015;1;26;1.46;7.9;1.7;1.2;0.0;;;;;26.01.2015
2015027;2015;1;27;4.18;7.5;0.8;0.0;0.1;;;;;27.01.2015
2015028;2015;1;28;2.30;8.7;3.0;4.0;0.3;;;;;28.01.2015
2015029;2015;1;29;1.80;6.3;4.3;3.6;0.5;;;;;29.01.2015
2015030;2015;1;30;3.69;5.8;0.5;2.8;0.6;;;;;30.01.2015
2015031;2015;1;31;6.98;6.2;0.2;0.6;0.1;;;;;31.01.2015
2015032;2015;2;1;3.71;4.8;0.3;1.4;0.4;;;;;01.02.2015
2015033;2015;2;2;6.32;4.7;0.6;0.0;0.3;;;;;02.02.2015
2015034;2015;2;3;2.32;1.6;-1.9;1.4;0.2;;;;;03.02.2015
2015035;2015;2;4;5.77;3.4;-1.1;0.2;0.4;;;;;04.02.2015
2015036;2015;2;5;8.11;3.9;-0.6;0.0;0.4;;;;;05.02.2015
2015037;2015;2;6;7.49;2.2;-1.7;0.0;0.7;;;;;06.02.2015
2015038;2015;2;7;9.79;5.2;-3.3;0.0;0.6;;;;;07.02.2015
2015039;2015;2;8;4.78;7.0;0.4;0.0;0.5;;;;;08.02.2015
2015040;2015;2;9;7.49;6.5;-1.5;0.0;0.2;;;;;09.02.2015
2015041;2015;2;10;2.85;5.3;1.2;0.0;0.5;;;;;10.02.2015
2015042;2015;2;11;7.88;5.3;-1.5;0.0;0.3;;;;;11.02.2015
2015043;2015;2;12;9.18;10.0;-4.8;0.2;0.2;;;;;12.02.2015
2015044;2015;2;13;7.84;12.0;0.2;4.6;0.7;;;;;13.02.2015
2015045;2015;2;14;4.15;8.0;5.5;7.2;0.6;;;;;14.02.2015
2015046;2015;2;15;3.60;7.7;4.0;0.4;0.4;;;;;15.02.2015
2015047;2015;2;16;5.01;6.6;-0.8;0.8;0.3;;;;;16.02.2015
2015048;2015;2;17;4.85;7.7;2.5;0.0;0.5;;;;;17.02.2015
2015049;2015;2;18;4.88;4.8;0.2;0.0;0.3;;;;;18.02.2015
2015050;2015;2;19;6.50;6.2;-2.9;0.2;0.3;;;;;19.02.2015
2015051;2015;2;20;3.25;8.4;3.8;6.2;0.7;;;;;20.02.2015
2015052;2015;2;21;5.99;6.5;0.8;0.6;0.6;;;;;21.02.2015
2015053;2015;2;22;12.09;8.7;-2.0;2.0;0.6;;;;;22.02.2015
2015054;2015;2;23;7.37;11.5;4.1;2.4;1.2;;;;;23.02.2015
2015055;2015;2;24;8.32;8.6;1.0;0.4;0.9;;;;;24.02.2015
2015056;2015;2;25;3.37;8.4;1.6;1.2;0.3;;;;;25.02.2015
2015057;2015;2;26;3.79;11.8;5.4;6.8;0.4;;;;;26.02.2015
2015058;2015;2;27;10.46;8.7;3.0;0.0;1.2;;;;;27.02.2015
2015059;2015;2;28;8.21;10.7;-1.3;3.8;0.8;;;;;28.02.2015
2015060;2015;3;1;5.17;12.0;6.2;0.6;0.5;;;;;01.03.2015
2015061;2015;3;2;12.52;11.4;5.1;0.0;1.8;;;;;02.03.2015
2015062;2015;3;3;7.65;11.0;2.5;1.6;1.0;;;;;03.03.2015
2015063;2015;3;4;11.89;8.9;0.5;0.2;1.1;;;;;04.03.2015
2015064;2015;3;5;15.05;10.5;-0.7;0.0;1.0;;;;;05.03.2015
2015065;2015;3;6;14.84;12.1;-1.2;0.0;1.0;;;;;06.03.2015
2015066;2015;3;7;13.32;16.0;-1.4;0.0;1.3;;;;;07.03.2015
2015067;2015;3;8;15.17;19.4;-0.4;0.0;1.4;;;;;08.03.2015
2015068;2015;3;9;8.77;12.8;4.8;0.0;0.9;;;;;09.03.2015
2015069;2015;3;10;5.62;12.9;5.2;0.6;0.7;;;;;10.03.2015
2015070;2015;3;11;12.45;15.4;6.4;0.0;1.6;;;;;11.03.2015
2015071;2015;3;12;16.58;15.7;1.6;0.0;1.9;;;;;12.03.2015
2015072;2015;3;13;8.02;11.5;2.7;3.4;1.2;;;;;13.03.2015
2015073;2015;3;14;8.33;8.3;0.7;0.0;1.1;;;;;14.03.2015
2015074;2015;3;15;4.95;7.8;4.0;0.0;0.9;;;;;15.03.2015
2015075;2015;3;16;11.50;13.3;1.8;0.0;1.3;;;;;16.03.2015
2015076;2015;3;17;17.12;16.8;1.1;0.0;1.7;;;;;17.03.2015
2015077;2015;3;18;12.22;17.1;4.0;0.0;1.8;;;;;18.03.2015
2015078;2015;3;19;10.13;10.8;3.3;0.0;1.4;;;;;19.03.2015
2015079;2015;3;20;6.27;12.2;6.1;0.0;1.4;;;;;20.03.2015
2015080;2015;3;21;8.97;11.4;2.9;0.0;1.5;;;;;21.03.2015
2015081;2015;3;22;7.46;10.8;4.3;0.0;1.6;;;;;22.03.2015
2015082;2015;3;23;18.20;14.7;-0.3;0.0;1.9;;;;;23.03.2015
2015083;2015;3;24;2.25;6.1;4.3;11.0;0.4;;;;;24.03.2015
2015084;2015;3;25;11.20;9.1;0.6;1.8;1.2;;;;;25.03.2015
2015085;2015;3;26;6.58;9.5;-2.1;1.0;0.6;;;;;26.03.2015
2015086;2015;3;27;15.08;11.2;1.3;0.8;1.5;;;;;27.03.2015
2015087;2015;3;28;8.05;14.4;6.7;0.2;1.2;;;;;28.03.2015
2015088;2015;3;29;3.63;12.5;9.6;2.6;1.0;;;;;29.03.2015
2015089;2015;3;30;11.52;13.5;11.0;0.4;2.2;;;;;30.03.2015
2015090;2015;3;31;14.42;13.9;9.9;0.4;3.5;;;;;31.03.2015
2015091;2015;4;1;16.05;11.8;3.4;0.0;2.3;;;;;01.04.2015
2015092;2015;4;2;9.93;13.8;4.6;0.2;1.4;;;;;02.04.2015
2015093;2015;4;3;3.85;10.5;7.1;6.2;0.5;;;;;03.04.2015
2015094;2015;4;4;7.98;12.7;7.1;0.2;1.6;;;;;04.04.2015
2015095;2015;4;5;19.21;10.8;1.1;0.0;2.3;;;;;05.04.2015
2015096;2015;4;6;22.06;13.9;0.8;0.0;2.6;;;;;06.04.2015
2015097;2015;4;7;23.05;15.6;2.8;0.0;3.0;;;;;07.04.2015
2015098;2015;4;8;23.16;18.1;1.6;0.0;3.2;;;;;08.04.2015
2015099;2015;4;9;22.85;22.2;0.9;0.0;3.1;;;;;09.04.2015
2015100;2015;4;10;19.52;20.3;2.0;0.2;2.9;;;;;10.04.2015
2015101;2015;4;11;11.62;16.2;9.6;0.0;2.4;;;;;11.04.2015
2015102;2015;4;12;21.46;19.6;7.9;0.0;3.1;;;;;12.04.2015
2015103;2015;4;13;23.51;21.4;3.9;0.0;3.2;;;;;13.04.2015
2015104;2015;4;14;23.61;26.2;4.5;0.0;3.6;;;;;14.04.2015
2015105;2015;4;15;22.32;27.7;4.7;0.0;3.5;;;;;15.04.2015
2015106;2015;4;16;12.29;20.7;8.6;0.0;2.4;;;;;16.04.2015
2015107;2015;4;17;7.61;16.4;8.1;14.4;1.4;;;;;17.04.2015
2015108;2015;4;18;24.36;15.6;7.8;0.0;3.9;;;;;18.04.2015
2015109;2015;4;19;25.54;18.1;4.2;0.0;3.9;;;;;19.04.2015
2015110;2015;4;20;24.76;21.5;3.3;0.0;3.7;;;;;20.04.2015
2015111;2015;4;21;25.31;22.2;5.7;0.0;4.1;;;;;21.04.2015
2015112;2015;4;22;24.95;23.7;8.2;0.0;4.6;;;;;22.04.2015
2015113;2015;4;23;25.78;21.3;6.7;0.0;4.0;;;;;23.04.2015
2015114;2015;4;24;9.00;15.7;4.7;0.0;1.2;;;;;24.04.2015
2015115;2015;4;25;15.11;19.1;10.6;3.0;2.6;;;;;25.04.2015
2015116;2015;4;26;6.41;14.5;6.3;14.2;0.8;;;;;26.04.2015
2015117;2015;4;27;18.59;14.4;8.7;0.0;3.4;;;;;27.04.2015
2015118;2015;4;28;19.52;13.1;1.0;0.0;2.4;;;;;28.04.2015
2015119;2015;4;29;20.25;15.3;3.0;0.2;2.8;;;;;29.04.2015
2015120;2015;4;30;7.29;11.7;6.1;25.6;1.0;;;;;30.04.2015
2015121;2015;5;1;5.07;12.5;10.2;5.6;0.8;;;;;01.05.2015
2015122;2015;5;2;5.41;14.6;10.4;15.0;0.9;;;;;02.05.2015
2015123;2015;5;3;11.69;18.8;12.5;5.2;2.3;;;;;03.05.2015
2015124;2015;5;4;10.23;18.6;9.6;6.2;1.6;;;;;04.05.2015
2015125;2015;5;5;20.52;17.4;13.8;0.2;4.6;;;;;05.05.2015
2015126;2015;5;6;21.78;16.7;6.8;0.6;3.7;;;;;06.05.2015
2015127;2015;5;7;20.34;16.8;4.8;0.0;2.9;;;;;07.05.2015
2015128;2015;5;8;15.86;20.2;8.0;0.4;2.8;;;;;08.05.2015
2015129;2015;5;9;25.60;19.6;12.6;0.0;4.7;;;;;09.05.2015
2015130;2015;5;10;27.71;23.4;5.9;0.0;4.2;;;;;10.05.2015
2015131;2015;5;11;23.06;27.5;8.8;0.0;4.1;;;;;11.05.2015
2015132;2015;5;12;22.72;21.3;11.5;0.0;4.0;;;;;12.05.2015
2015133;2015;5;13;21.09;23.6;9.2;0.0;3.8;;;;;13.05.2015
2015134;2015;5;14;13.64;17.3;11.7;3.0;3.0;;;;;14.05.2015
2015135;2015;5;15;19.91;16.2;4.9;0.0;2.9;;;;;15.05.2015
2015136;2015;5;16;14.53;17.3;5.4;0.0;2.3;;;;;16.05.2015
2015137;2015;5;17;29.67;19.4;6.7;0.2;4.3;;;;;17.05.2015
2015138;2015;5;18;24.28;19.6;4.1;0.6;3.7;;;;;18.05.2015
2015139;2015;5;19;21.74;15.8;5.9;1.0;3.6;;;;;19.05.2015
2015140;2015;5;20;22.98;14.4;3.8;0.8;3.2;;;;;20.05.2015
2015141;2015;5;21;22.08;17.7;2.3;0.0;3.2;;;;;21.05.2015
2015142;2015;5;22;27.66;19.3;3.4;0.0;3.9;;;;;22.05.2015
2015143;2015;5;23;23.51;21.6;7.4;0.0;3.9;;;;;23.05.2015
2015144;2015;5;24;21.39;21.4;11.0;0.0;3.9;;;;;24.05.2015
2015145;2015;5;25;20.31;21.3;12.5;1.2;4.2;;;;;25.05.2015
2015146;2015;5;26;19.14;18.9;8.6;0.0;3.5;;;;;26.05.2015
2015147;2015;5;27;28.41;21.3;5.3;0.0;4.2;;;;;27.05.2015
2015148;2015;5;28;25.18;20.6;8.0;0.0;4.0;;;;;28.05.2015
2015149;2015;5;29;23.99;19.6;10.1;0.0;4.5;;;;;29.05.2015
2015150;2015;5;30;24.99;19.6;11.2;0.2;4.5;;;;;30.05.2015
2015151;2015;5;31;10.62;19.6;10.9;2.0;2.5;;;;;31.05.2015
