*WEATHER;DATA;:;;;;;;;;;;;Latitude = 48.325278 § Longitude = 2.380556 § Altitude = 109
2014221;2014;8;9;19.34;22.6;13.8;0.8;3.6;;;;;09.08.2014
2014222;2014;8;10;12.40;26.4;16.4;3.0;3.5;;;;;10.08.2014
2014223;2014;8;11;20.12;22.3;12.2;0.0;4.0;;;;;11.08.2014
2014224;2014;8;12;14.19;20.1;11.8;7.8;2.7;;;;;12.08.2014
2014225;2014;8;13;11.19;19.8;13.4;5.2;2.5;;;;;13.08.2014
2014226;2014;8;14;14.02;21.0;11.4;10.2;2.8;;;;;14.08.2014
2014227;2014;8;15;16.52;20.7;11.6;0.6;3.4;;;;;15.08.2014
2014228;2014;8;16;15.98;22.4;9.5;0.0;2.9;;;;;16.08.2014
2014229;2014;8;17;17.26;20.8;10.3;0.0;3.3;;;;;17.08.2014
2014230;2014;8;18;11.47;19.7;12.5;0.6;2.6;;;;;18.08.2014
2014231;2014;8;19;19.57;19.9;8.2;0.0;3.2;;;;;19.08.2014
2014232;2014;8;20;20.32;20.0;8.7;0.0;3.3;;;;;20.08.2014
2014233;2014;8;21;19.50;20.5;5.3;0.0;2.9;;;;;21.08.2014
2014234;2014;8;22;16.99;20.3;10.2;0.6;3.2;;;;;22.08.2014
2014235;2014;8;23;16.55;20.4;12.6;0.0;3.4;;;;;23.08.2014
2014236;2014;8;24;16.70;20.4;7.5;1.2;2.7;;;;;24.08.2014
2014237;2014;8;25;5.86;17.2;11.9;15.0;1.3;;;;;25.08.2014
2014238;2014;8;26;11.67;22.2;14.3;10.8;2.5;;;;;26.08.2014
2014239;2014;8;27;10.25;20.7;14.3;0.2;2.1;;;;;27.08.2014
2014240;2014;8;28;12.88;22.3;16.3;0.0;2.8;;;;;28.08.2014
2014241;2014;8;29;16.42;22.8;13.5;0.0;3.1;;;;;29.08.2014
2014242;2014;8;30;16.65;23.2;10.3;0.0;2.9;;;;;30.08.2014
2014243;2014;8;31;18.69;21.5;12.3;0.0;3.5;;;;;31.08.2014
2014244;2014;9;1;17.68;22.8;8.8;0.0;2.7;;;;;01.09.2014
2014245;2014;9;2;15.93;23.7;11.2;0.2;2.8;;;;;02.09.2014
2014246;2014;9;3;20.51;23.7;12.0;0.0;3.6;;;;;03.09.2014
2014247;2014;9;4;8.67;21.0;12.1;0.0;1.8;;;;;04.09.2014
2014248;2014;9;5;10.73;22.2;11.5;0.0;1.9;;;;;05.09.2014
2014249;2014;9;6;12.83;24.1;16.1;0.0;2.5;;;;;06.09.2014
2014250;2014;9;7;17.73;25.9;12.6;0.0;3.0;;;;;07.09.2014
2014251;2014;9;8;19.48;26.2;12.9;0.0;3.5;;;;;08.09.2014
2014252;2014;9;9;18.94;23.4;13.7;0.0;3.6;;;;;09.09.2014
2014253;2014;9;10;19.05;22.1;10.4;0.0;3.4;;;;;10.09.2014
2014254;2014;9;11;16.57;20.7;8.8;0.0;2.8;;;;;11.09.2014
2014255;2014;9;12;19.68;22.2;10.1;0.0;3.3;;;;;12.09.2014
2014256;2014;9;13;16.81;24.0;11.6;0.0;3.1;;;;;13.09.2014
2014257;2014;9;14;14.47;22.7;12.4;0.2;2.8;;;;;14.09.2014
2014258;2014;9;15;16.75;24.8;11.7;0.0;2.7;;;;;15.09.2014
2014259;2014;9;16;17.82;26.1;10.9;0.0;2.8;;;;;16.09.2014
2014260;2014;9;17;12.28;26.0;16.3;0.0;2.8;;;;;17.09.2014
2014261;2014;9;18;13.36;26.0;14.6;0.0;2.5;;;;;18.09.2014
2014262;2014;9;19;12.50;24.5;12.7;0.2;2.2;;;;;19.09.2014
2014263;2014;9;20;13.79;26.2;13.6;0.0;2.5;;;;;20.09.2014
2014264;2014;9;21;6.32;19.6;15.1;10.6;1.6;;;;;21.09.2014
2014265;2014;9;22;13.16;17.8;8.7;0.0;1.9;;;;;22.09.2014
2014266;2014;9;23;15.99;17.8;8.1;0.2;2.2;;;;;23.09.2014
2014267;2014;9;24;14.96;18.6;7.4;0.2;2.0;;;;;24.09.2014
2014268;2014;9;25;13.21;19.7;6.7;0.2;1.7;;;;;25.09.2014
2014269;2014;9;26;16.11;22.1;5.4;0.0;1.9;;;;;26.09.2014
2014270;2014;9;27;16.13;23.1;8.4;0.0;2.3;;;;;27.09.2014
2014271;2014;9;28;14.07;24.3;9.7;0.8;2.3;;;;;28.09.2014
2014272;2014;9;29;6.84;21.0;13.9;1.0;1.4;;;;;29.09.2014
2014273;2014;9;30;10.90;22.2;13.1;0.0;1.7;;;;;30.09.2014
2014274;2014;10;1;13.78;23.4;9.4;0.2;1.8;;;;;01.10.2014
2014275;2014;10;2;13.58;23.0;9.8;0.0;1.8;;;;;02.10.2014
2014276;2014;10;3;13.99;23.9;9.9;0.2;1.8;;;;;03.10.2014
2014277;2014;10;4;12.59;24.2;7.8;2.6;2.0;;;;;04.10.2014
2014278;2014;10;5;3.90;13.6;9.8;0.0;1.3;;;;;05.10.2014
2014279;2014;10;6;6.23;14.7;6.5;10.0;0.8;;;;;06.10.2014
2014280;2014;10;7;4.60;14.7;11.7;7.0;0.9;;;;;07.10.2014
2014281;2014;10;8;5.62;21.1;11.7;29.0;1.3;;;;;08.10.2014
2014282;2014;10;9;6.36;17.9;13.9;2.0;1.3;;;;;09.10.2014
2014283;2014;10;10;7.16;16.0;10.6;0.4;0.8;;;;;10.10.2014
2014284;2014;10;11;10.69;17.7;12.2;0.0;1.4;;;;;11.10.2014
2014285;2014;10;12;3.66;15.9;8.1;8.8;0.5;;;;;12.10.2014
2014286;2014;10;13;12.06;18.5;13.1;0.2;2.0;;;;;13.10.2014
2014287;2014;10;14;12.99;18.3;6.3;0.0;1.1;;;;;14.10.2014
2014288;2014;10;15;4.00;16.7;8.6;0.6;0.6;;;;;15.10.2014
2014289;2014;10;16;6.08;18.3;11.9;8.6;0.9;;;;;16.10.2014
2014290;2014;10;17;6.55;18.4;13.2;0.2;1.1;;;;;17.10.2014
2014291;2014;10;18;11.75;24.7;12.5;0.2;1.6;;;;;18.10.2014
2014292;2014;10;19;10.96;23.9;12.3;0.0;1.4;;;;;19.10.2014
2014293;2014;10;20;3.28;16.1;12.4;3.4;0.6;;;;;20.10.2014
2014294;2014;10;21;5.49;16.6;9.8;0.8;1.4;;;;;21.10.2014
2014295;2014;10;22;6.67;12.7;5.9;0.0;0.9;;;;;22.10.2014
2014296;2014;10;23;5.72;14.1;8.8;0.0;0.8;;;;;23.10.2014
2014297;2014;10;24;5.04;14.4;10.3;0.0;0.9;;;;;24.10.2014
2014298;2014;10;25;4.83;16.1;8.4;0.4;0.4;;;;;25.10.2014
2014299;2014;10;26;7.21;17.8;11.3;0.2;0.7;;;;;26.10.2014
2014300;2014;10;27;8.05;17.7;5.4;0.4;0.5;;;;;27.10.2014
2014301;2014;10;28;2.26;10.7;3.9;0.2;0.0;;;;;28.10.2014
2014302;2014;10;29;6.79;17.1;6.0;0.2;0.4;;;;;29.10.2014
2014303;2014;10;30;8.38;19.7;8.0;0.0;0.7;;;;;30.10.2014
2014304;2014;10;31;8.41;21.8;10.2;0.2;1.0;;;;;31.10.2014
2014305;2014;11;1;9.08;20.3;8.6;0.0;0.7;;;;;01.11.2014
2014306;2014;11;2;5.99;17.6;11.9;1.2;0.8;;;;;02.11.2014
2014307;2014;11;3;3.28;15.1;11.7;7.8;1.2;;;;;03.11.2014
2014308;2014;11;4;4.25;11.5;7.9;0.2;0.5;;;;;04.11.2014
2014309;2014;11;5;6.40;10.7;3.4;0.2;0.3;;;;;05.11.2014
2014310;2014;11;6;8.35;11.5;3.1;1.8;0.3;;;;;06.11.2014
2014311;2014;11;7;5.56;13.7;5.9;2.6;0.8;;;;;07.11.2014
2014312;2014;11;8;6.89;14.2;5.7;0.2;0.4;;;;;08.11.2014
2014313;2014;11;9;3.38;12.3;6.8;0.2;0.5;;;;;09.11.2014
2014314;2014;11;10;5.43;12.8;3.7;0.2;0.3;;;;;10.11.2014
2014315;2014;11;11;7.25;15.9;4.9;0.2;0.4;;;;;11.11.2014
2014316;2014;11;12;7.23;14.6;8.8;0.0;0.6;;;;;12.11.2014
2014317;2014;11;13;5.82;13.8;4.5;0.2;0.3;;;;;13.11.2014
2014318;2014;11;14;1.24;10.9;7.7;19.4;0.2;;;;;14.11.2014
2014319;2014;11;15;4.22;12.8;9.1;1.6;0.4;;;;;15.11.2014
2014320;2014;11;16;2.47;9.8;7.7;3.4;0.3;;;;;16.11.2014
2014321;2014;11;17;2.67;10.2;7.4;13.4;0.3;;;;;17.11.2014
2014322;2014;11;18;2.00;9.6;7.5;0.8;0.3;;;;;18.11.2014
2014323;2014;11;19;1.82;7.6;3.1;0.0;0.0;;;;;19.11.2014
2014324;2014;11;20;3.01;8.6;5.4;0.0;0.1;;;;;20.11.2014
2014325;2014;11;21;5.43;12.8;6.3;0.2;0.0;;;;;21.11.2014
2014326;2014;11;22;5.29;14.9;6.0;0.0;0.0;;;;;22.11.2014
2014327;2014;11;23;4.58;15.7;6.8;0.0;0.0;;;;;23.11.2014
2014328;2014;11;24;1.13;10.8;9.7;0.2;0.3;;;;;24.11.2014
2014329;2014;11;25;2.41;10.7;9.0;8.8;0.3;;;;;25.11.2014
2014330;2014;11;26;1.49;12.9;9.4;0.2;0.2;;;;;26.11.2014
2014331;2014;11;27;2.65;11.8;8.0;0.4;0.1;;;;;27.11.2014
2014332;2014;11;28;2.45;14.5;7.8;0.0;0.6;;;;;28.11.2014
2014333;2014;11;29;3.89;8.2;4.3;0.0;0.1;;;;;29.11.2014
2014334;2014;11;30;1.33;7.5;2.7;0.2;0.3;;;;;30.11.2014
2014335;2014;12;1;0.45;6.5;2.9;0.6;0.1;;;;;01.12.2014
2014336;2014;12;2;0.67;3.1;2.0;0.8;0.1;;;;;02.12.2014
2014337;2014;12;3;1.04;3.1;1.4;0.0;0.1;;;;;03.12.2014
2014338;2014;12;4;1.07;4.2;1.9;0.0;0.0;;;;;04.12.2014
2014339;2014;12;5;1.20;4.7;3.0;0.0;0.1;;;;;05.12.2014
2014340;2014;12;6;2.65;6.9;3.0;0.2;0.2;;;;;06.12.2014
2014341;2014;12;7;3.64;5.3;-1.9;1.0;0.0;;;;;07.12.2014
2014342;2014;12;8;1.82;6.0;1.7;1.0;0.2;;;;;08.12.2014
2014343;2014;12;9;5.21;5.7;-0.4;1.0;0.0;;;;;09.12.2014
2014344;2014;12;10;1.92;9.5;1.6;1.0;0.0;;;;;10.12.2014
2014345;2014;12;11;2.32;9.2;4.7;0.2;0.3;;;;;11.12.2014
2014346;2014;12;12;1.47;10.4;7.5;2.6;0.5;;;;;12.12.2014
2014347;2014;12;13;0.74;8.2;3.4;8.0;0.1;;;;;13.12.2014
2014348;2014;12;14;4.26;4.2;-1.2;0.2;0.0;;;;;14.12.2014
2014349;2014;12;15;1.97;5.5;-1.8;0.4;0.0;;;;;15.12.2014
2014350;2014;12;16;2.97;9.5;5.0;4.6;0.1;;;;;16.12.2014
2014351;2014;12;17;1.40;11.9;5.0;7.0;0.1;;;;;17.12.2014
2014352;2014;12;18;2.37;13.3;10.4;0.2;0.3;;;;;18.12.2014
2014353;2014;12;19;0.95;11.5;10.1;4.2;0.5;;;;;19.12.2014
2014354;2014;12;20;2.18;8.7;5.0;0.0;0.3;;;;;20.12.2014
2014355;2014;12;21;1.29;8.2;5.8;0.0;0.4;;;;;21.12.2014
2014356;2014;12;22;1.93;9.4;7.0;0.0;0.4;;;;;22.12.2014
2014357;2014;12;23;1.44;7.8;5.1;0.2;0.2;;;;;23.12.2014
2014358;2014;12;24;1.46;9.9;4.9;0.8;0.1;;;;;24.12.2014
2014359;2014;12;25;2.23;7.5;4.4;0.2;0.2;;;;;25.12.2014
2014360;2014;12;26;3.18;8.9;-0.4;8.4;0.1;;;;;26.12.2014
2014361;2014;12;27;1.91;7.2;3.3;0.2;0.9;;;;;27.12.2014
2014362;2014;12;28;2.53;0.0;-1.9;0.0;0.5;;;;;28.12.2014
2014363;2014;12;29;4.47;3.4;-5.9;0.0;0.0;;;;;29.12.2014
2014364;2014;12;30;4.53;4.9;0.7;0.0;0.0;;;;;30.12.2014
2014365;2014;12;31;4.57;7.7;0.3;0.0;0.0;;;;;31.12.2014
2015001;2015;1;1;6.28;5.3;-4.5;0.2;0.0;;;;;01.01.2015
2015002;2015;1;2;1.20;6.6;0.5;1.2;0.1;;;;;02.01.2015
2015003;2015;1;3;0.91;12.0;0.5;2.6;0.0;;;;;03.01.2015
2015004;2015;1;4;2.62;5.8;2.4;0.0;0.2;;;;;04.01.2015
2015005;2015;1;5;1.99;1.1;-3.2;0.2;0.0;;;;;05.01.2015
2015006;2015;1;6;1.42;4.2;-2.2;0.2;0.0;;;;;06.01.2015
2015007;2015;1;7;1.41;8.3;0.4;0.2;0.1;;;;;07.01.2015
2015008;2015;1;8;1.10;11.1;4.8;2.0;0.1;;;;;08.01.2015
2015009;2015;1;9;2.00;13.0;5.3;1.0;0.0;;;;;09.01.2015
2015010;2015;1;10;1.83;12.4;11.1;4.4;0.7;;;;;10.01.2015
2015011;2015;1;11;5.31;7.9;3.6;0.0;0.1;;;;;11.01.2015
2015012;2015;1;12;3.47;8.9;4.4;0.0;0.5;;;;;12.01.2015
2015013;2015;1;13;1.77;10.2;5.7;5.4;0.7;;;;;13.01.2015
2015014;2015;1;14;4.02;8.8;4.4;3.0;0.3;;;;;14.01.2015
2015015;2015;1;15;1.50;11.1;7.1;2.4;1.2;;;;;15.01.2015
2015016;2015;1;16;3.41;6.6;4.4;1.2;0.1;;;;;16.01.2015
2015017;2015;1;17;4.84;5.7;0.8;0.2;0.0;;;;;17.01.2015
2015018;2015;1;18;6.52;5.9;-1.1;0.2;0.0;;;;;18.01.2015
2015019;2015;1;19;1.44;1.7;-1.8;2.2;0.0;;;;;19.01.2015
2015020;2015;1;20;3.92;1.8;-4.3;0.2;0.0;;;;;20.01.2015
2015021;2015;1;21;3.48;2.7;-1.5;0.0;0.1;;;;;21.01.2015
2015022;2015;1;22;4.11;2.0;-1.3;0.2;0.1;;;;;22.01.2015
2015023;2015;1;23;4.04;1.6;-1.0;0.0;0.2;;;;;23.01.2015
2015024;2015;1;24;4.71;6.7;-1.9;0.8;0.3;;;;;24.01.2015
2015025;2015;1;25;4.42;5.9;-1.0;0.2;0.1;;;;;25.01.2015
2015026;2015;1;26;1.64;8.1;2.3;1.2;0.1;;;;;26.01.2015
2015027;2015;1;27;3.44;6.8;1.9;0.0;0.2;;;;;27.01.2015
2015028;2015;1;28;1.92;8.4;3.9;1.8;0.5;;;;;28.01.2015
2015029;2015;1;29;1.71;6.0;4.0;3.8;0.6;;;;;29.01.2015
2015030;2015;1;30;3.61;5.5;0.6;2.8;0.6;;;;;30.01.2015
2015031;2015;1;31;6.78;6.4;0.3;3.2;0.2;;;;;31.01.2015
2015032;2015;2;1;4.06;4.7;0.5;1.0;0.3;;;;;01.02.2015
2015033;2015;2;2;4.74;3.8;0.9;0.0;0.4;;;;;02.02.2015
2015034;2015;2;3;6.77;2.8;-2.5;0.0;0.2;;;;;03.02.2015
2015035;2015;2;4;6.38;3.7;-1.1;0.0;0.5;;;;;04.02.2015
2015036;2015;2;5;7.73;2.9;0.0;0.0;0.7;;;;;05.02.2015
2015037;2015;2;6;9.08;1.4;-2.2;0.0;0.8;;;;;06.02.2015
2015038;2015;2;7;9.52;4.5;-3.0;0.4;0.8;;;;;07.02.2015
2015039;2015;2;8;5.05;6.7;1.2;0.0;0.7;;;;;08.02.2015
2015040;2015;2;9;4.17;4.9;-2.1;0.2;0.2;;;;;09.02.2015
2015041;2015;2;10;2.75;5.8;1.0;0.0;0.5;;;;;10.02.2015
2015042;2015;2;11;9.87;8.4;-0.9;0.0;0.4;;;;;11.02.2015
2015043;2015;2;12;8.00;9.0;-5.3;0.2;0.3;;;;;12.02.2015
2015044;2015;2;13;8.20;13.3;-1.2;2.0;0.8;;;;;13.02.2015
2015045;2015;2;14;3.80;7.8;5.6;6.2;0.6;;;;;14.02.2015
2015046;2015;2;15;3.33;7.8;4.6;0.0;0.5;;;;;15.02.2015
2015047;2015;2;16;3.19;5.0;-1.1;0.2;0.3;;;;;16.02.2015
2015048;2015;2;17;1.29;6.1;0.7;0.0;0.0;;;;;17.02.2015
2015049;2015;2;18;3.99;5.8;1.2;0.0;0.5;;;;;18.02.2015
2015050;2015;2;19;7.60;5.8;-3.4;0.2;0.3;;;;;19.02.2015
2015051;2015;2;20;3.13;9.3;4.1;6.2;1.0;;;;;20.02.2015
2015052;2015;2;21;5.51;6.4;0.7;1.8;0.6;;;;;21.02.2015
2015053;2015;2;22;11.45;7.8;-1.6;3.6;0.6;;;;;22.02.2015
2015054;2015;2;23;8.01;11.2;3.6;7.2;1.1;;;;;23.02.2015
2015055;2015;2;24;5.20;8.0;1.2;1.2;0.9;;;;;24.02.2015
2015056;2015;2;25;3.70;7.6;0.9;0.4;0.4;;;;;25.02.2015
2015057;2015;2;26;3.95;11.3;5.0;4.8;0.4;;;;;26.02.2015
2015058;2015;2;27;11.76;8.7;3.2;0.0;1.1;;;;;27.02.2015
2015059;2015;2;28;9.70;10.1;-2.3;5.8;0.9;;;;;28.02.2015
2015060;2015;3;1;4.48;11.8;6.9;5.4;0.7;;;;;01.03.2015
2015061;2015;3;2;9.67;9.8;5.5;0.4;1.7;;;;;02.03.2015
2015062;2015;3;3;8.23;10.4;2.1;0.8;1.1;;;;;03.03.2015
2015063;2015;3;4;11.17;9.0;0.4;1.2;1.1;;;;;04.03.2015
2015064;2015;3;5;13.74;10.6;0.4;0.0;1.1;;;;;05.03.2015
2015065;2015;3;6;13.71;11.6;-1.7;0.2;1.0;;;;;06.03.2015
2015066;2015;3;7;13.36;15.5;-1.8;0.0;1.3;;;;;07.03.2015
2015067;2015;3;8;14.26;18.5;-1.3;0.2;1.4;;;;;08.03.2015
2015068;2015;3;9;7.54;12.2;6.0;0.0;1.0;;;;;09.03.2015
2015069;2015;3;10;4.79;13.0;3.7;0.2;0.6;;;;;10.03.2015
2015070;2015;3;11;13.87;13.6;4.4;0.0;1.6;;;;;11.03.2015
2015071;2015;3;12;16.06;13.6;0.6;0.0;1.9;;;;;12.03.2015
2015072;2015;3;13;9.48;11.6;0.7;0.0;1.5;;;;;13.03.2015
2015073;2015;3;14;10.38;9.6;1.7;0.0;1.6;;;;;14.03.2015
2015074;2015;3;15;5.69;7.6;4.3;0.0;1.2;;;;;15.03.2015
2015075;2015;3;16;14.75;13.5;1.1;0.0;1.5;;;;;16.03.2015
2015076;2015;3;17;16.11;17.4;-0.6;0.0;1.7;;;;;17.03.2015
2015077;2015;3;18;12.58;16.5;4.7;0.0;2.2;;;;;18.03.2015
2015078;2015;3;19;6.35;9.0;4.4;0.0;1.4;;;;;19.03.2015
2015079;2015;3;20;10.60;12.7;5.8;0.0;1.9;;;;;20.03.2015
2015080;2015;3;21;9.38;11.0;4.1;0.0;1.8;;;;;21.03.2015
2015081;2015;3;22;8.99;10.9;4.6;0.0;2.1;;;;;22.03.2015
2015082;2015;3;23;17.57;14.3;-1.4;0.0;1.8;;;;;23.03.2015
2015083;2015;3;24;2.43;6.9;4.3;9.2;0.6;;;;;24.03.2015
2015084;2015;3;25;10.06;9.7;3.1;0.2;1.6;;;;;25.03.2015
2015085;2015;3;26;6.40;8.7;-2.1;2.4;0.6;;;;;26.03.2015
2015086;2015;3;27;14.33;11.3;2.4;0.4;1.7;;;;;27.03.2015
2015087;2015;3;28;6.66;14.7;4.2;2.6;1.0;;;;;28.03.2015
2015088;2015;3;29;3.14;12.5;9.3;8.2;0.9;;;;;29.03.2015
2015089;2015;3;30;11.82;12.6;9.0;0.2;2.0;;;;;30.03.2015
2015090;2015;3;31;13.14;13.6;10.0;0.2;3.7;;;;;31.03.2015
2015091;2015;4;1;15.93;11.5;3.9;0.0;2.7;;;;;01.04.2015
2015092;2015;4;2;8.68;13.2;6.0;2.2;1.7;;;;;02.04.2015
2015093;2015;4;3;3.51;10.3;6.9;12.4;0.5;;;;;03.04.2015
2015094;2015;4;4;5.63;10.7;7.1;0.6;1.4;;;;;04.04.2015
2015095;2015;4;5;19.08;10.7;1.5;0.2;2.5;;;;;05.04.2015
2015096;2015;4;6;20.33;13.8;0.4;0.0;2.6;;;;;06.04.2015
2015097;2015;4;7;22.34;15.4;2.1;0.0;3.1;;;;;07.04.2015
2015098;2015;4;8;21.51;17.5;-0.3;0.0;2.8;;;;;08.04.2015
2015099;2015;4;9;22.16;22.1;1.5;0.0;3.0;;;;;09.04.2015
2015100;2015;4;10;20.81;20.7;4.2;0.2;3.4;;;;;10.04.2015
2015101;2015;4;11;7.67;15.9;10.2;0.2;2.1;;;;;11.04.2015
2015102;2015;4;12;20.12;19.2;5.1;0.2;2.7;;;;;12.04.2015
2015103;2015;4;13;22.43;21.0;4.8;0.0;3.0;;;;;13.04.2015
2015104;2015;4;14;23.00;24.7;6.5;0.0;3.6;;;;;14.04.2015
2015105;2015;4;15;21.94;25.9;6.4;0.0;3.5;;;;;15.04.2015
2015106;2015;4;16;13.30;21.0;8.7;0.0;2.7;;;;;16.04.2015
2015107;2015;4;17;13.74;17.6;10.4;13.0;2.5;;;;;17.04.2015
2015108;2015;4;18;23.30;15.4;7.0;0.0;4.3;;;;;18.04.2015
2015109;2015;4;19;24.88;17.7;3.3;0.0;4.2;;;;;19.04.2015
2015110;2015;4;20;24.10;21.4;4.9;0.0;4.2;;;;;20.04.2015
2015111;2015;4;21;24.47;22.2;6.6;0.0;4.6;;;;;21.04.2015
2015112;2015;4;22;24.89;22.7;8.6;0.0;5.2;;;;;22.04.2015
2015113;2015;4;23;25.19;21.4;5.5;0.0;4.1;;;;;23.04.2015
2015114;2015;4;24;9.79;16.1;4.5;0.8;1.5;;;;;24.04.2015
2015115;2015;4;25;14.17;18.7;11.5;1.4;2.6;;;;;25.04.2015
2015116;2015;4;26;8.08;16.4;7.8;8.4;1.4;;;;;26.04.2015
2015117;2015;4;27;16.88;13.5;9.1;0.0;3.4;;;;;27.04.2015
2015118;2015;4;28;19.02;13.5;1.4;0.0;2.6;;;;;28.04.2015
2015119;2015;4;29;17.86;15.1;2.3;0.4;2.6;;;;;29.04.2015
2015120;2015;4;30;7.74;11.2;6.7;16.4;1.2;;;;;30.04.2015
2015121;2015;5;1;4.50;10.6;8.6;2.4;0.7;;;;;01.05.2015
2015122;2015;5;2;6.41;14.3;8.8;11.2;1.1;;;;;02.05.2015
2015123;2015;5;3;9.25;18.8;11.7;4.0;2.0;;;;;03.05.2015
2015124;2015;5;4;11.13;19.3;9.7;6.6;2.0;;;;;04.05.2015
2015125;2015;5;5;19.28;17.3;13.9;0.0;4.3;;;;;05.05.2015
2015126;2015;5;6;21.26;15.8;6.9;1.0;3.6;;;;;06.05.2015
2015127;2015;5;7;22.29;16.7;5.7;0.0;3.2;;;;;07.05.2015
2015128;2015;5;8;13.58;19.1;6.4;0.2;2.3;;;;;08.05.2015
2015129;2015;5;9;23.99;19.1;12.0;0.0;4.4;;;;;09.05.2015
2015130;2015;5;10;25.85;21.9;7.6;0.0;4.1;;;;;10.05.2015
2015131;2015;5;11;23.55;27.1;9.6;0.0;4.2;;;;;11.05.2015
2015132;2015;5;12;22.38;21.2;12.4;0.0;4.0;;;;;12.05.2015
2015133;2015;5;13;21.02;22.3;8.2;0.0;3.7;;;;;13.05.2015
2015134;2015;5;14;10.48;18.2;11.0;8.0;2.5;;;;;14.05.2015
2015135;2015;5;15;14.93;15.1;6.4;0.0;2.4;;;;;15.05.2015
2015136;2015;5;16;12.03;17.6;5.5;0.0;2.1;;;;;16.05.2015
2015137;2015;5;17;28.66;18.4;5.6;0.0;4.1;;;;;17.05.2015
2015138;2015;5;18;25.23;19.8;4.8;0.4;4.0;;;;;18.05.2015
2015139;2015;5;19;22.84;15.8;5.4;0.4;3.7;;;;;19.05.2015
2015140;2015;5;20;23.87;14.8;3.6;0.8;3.4;;;;;20.05.2015
2015141;2015;5;21;22.05;17.7;2.1;0.0;3.3;;;;;21.05.2015
2015142;2015;5;22;25.99;19.8;4.8;0.0;4.0;;;;;22.05.2015
2015143;2015;5;23;21.49;21.5;7.7;0.0;3.8;;;;;23.05.2015
2015144;2015;5;24;21.72;20.8;11.2;1.4;4.1;;;;;24.05.2015
2015145;2015;5;25;15.47;20.1;12.2;0.0;3.5;;;;;25.05.2015
2015146;2015;5;26;19.57;18.1;10.2;0.0;3.7;;;;;26.05.2015
2015147;2015;5;27;25.50;20.7;6.9;0.0;4.0;;;;;27.05.2015
2015148;2015;5;28;26.04;20.3;7.3;0.0;4.2;;;;;28.05.2015
2015149;2015;5;29;21.80;19.4;8.0;0.2;4.0;;;;;29.05.2015
2015150;2015;5;30;24.88;19.0;9.1;0.0;4.3;;;;;30.05.2015
2015151;2015;5;31;8.56;18.2;9.8;3.0;1.9;;;;;31.05.2015
2015152;2015;6;1;23.10;17.6;8.6;0.0;3.9;;;;;01.06.2015
2015153;2015;6;2;25.42;24.2;11.4;0.0;5.6;;;;;02.06.2015
2015154;2015;6;3;17.33;21.5;13.3;0.2;3.7;;;;;03.06.2015
2015155;2015;6;4;28.87;26.4;8.4;0.0;5.1;;;;;04.06.2015
2015156;2015;6;5;27.58;32.1;14.8;0.0;6.3;;;;;05.06.2015
2015157;2015;6;6;26.17;22.7;11.5;0.0;5.2;;;;;06.06.2015
2015158;2015;6;7;27.50;22.2;8.9;0.0;5.3;;;;;07.06.2015
2015159;2015;6;8;29.75;20.8;9.9;0.0;6.2;;;;;08.06.2015
2015160;2015;6;9;26.17;20.5;10.2;0.0;5.7;;;;;09.06.2015
2015161;2015;6;10;20.70;22.8;12.7;0.0;5.1;;;;;10.06.2015
2015162;2015;6;11;26.73;29.0;13.6;0.2;5.6;;;;;11.06.2015
2015163;2015;6;12;24.79;25.8;15.7;0.0;5.4;;;;;12.06.2015
2015164;2015;6;13;27.75;24.9;13.8;0.0;5.3;;;;;13.06.2015
2015165;2015;6;14;17.90;25.0;13.8;0.0;4.5;;;;;14.06.2015
2015166;2015;6;15;17.58;22.2;14.7;0.0;4.1;;;;;15.06.2015
2015167;2015;6;16;26.63;22.4;9.8;0.0;5.2;;;;;16.06.2015
2015168;2015;6;17;28.22;24.7;8.5;0.0;5.1;;;;;17.06.2015
2015169;2015;6;18;8.54;20.3;14.2;0.8;2.3;;;;;18.06.2015
2015170;2015;6;19;26.42;22.5;8.2;0.0;4.7;;;;;19.06.2015
2015171;2015;6;20;19.94;21.9;7.8;0.0;3.5;;;;;20.06.2015
2015172;2015;6;21;19.85;23.3;15.2;0.0;4.5;;;;;21.06.2015
2015173;2015;6;22;11.64;20.9;8.9;4.0;2.8;;;;;22.06.2015
2015174;2015;6;23;20.57;19.9;7.7;0.0;3.7;;;;;23.06.2015
2015175;2015;6;24;26.96;24.4;6.5;0.0;4.5;;;;;24.06.2015
2015176;2015;6;25;27.20;28.0;10.4;0.0;5.1;;;;;25.06.2015
2015177;2015;6;26;26.01;31.7;12.4;0.0;5.8;;;;;26.06.2015
2015178;2015;6;27;25.05;25.6;14.9;0.0;5.6;;;;;27.06.2015
2015179;2015;6;28;29.13;30.3;10.5;0.0;5.9;;;;;28.06.2015
2015180;2015;6;29;27.39;28.9;13.5;0.0;5.7;;;;;29.06.2015
2015181;2015;6;30;29.17;33.6;13.5;0.0;6.3;;;;;30.06.2015
2015182;2015;7;1;27.13;37.8;17.0;0.0;6.9;;;;;01.07.2015
2015183;2015;7;2;21.23;32.4;19.3;0.0;5.3;;;;;02.07.2015
2015184;2015;7;3;24.46;36.1;17.8;0.0;6.5;;;;;03.07.2015
2015185;2015;7;4;13.57;30.1;18.9;3.2;3.7;;;;;04.07.2015
2015186;2015;7;5;18.03;29.6;17.8;0.6;5.0;;;;;05.07.2015
